datetime,symbol,open,high,low,close,volume
2015-03-20 10:30:00,NASDAQ:QQQ,108.72,109.07,108.51,108.53,31761404.0
2015-03-23 10:30:00,NASDAQ:QQQ,108.47,108.77,108.28,108.32,17268507.0
2015-03-24 10:30:00,NASDAQ:QQQ,108.31,108.81,107.91,107.93,22445280.0
2015-03-25 10:30:00,NASDAQ:QQQ,108.1,108.2,105.42,105.46,41581435.0
2015-03-26 10:30:00,NASDAQ:QQQ,104.59,105.7,104.24,105.1,47846276.0
2015-03-27 10:30:00,NASDAQ:QQQ,105.08,105.77,104.92,105.52,33878385.0
2015-03-30 10:30:00,NASDAQ:QQQ,106.16,106.82,106.16,106.73,30570196.0
2015-03-31 10:30:00,NASDAQ:QQQ,106.43,106.65,105.57,105.6,30488101.0
2015-04-01 10:30:00,NASDAQ:QQQ,105.6,105.62,104.37,105.05,32970452.0
2015-04-02 10:30:00,NASDAQ:QQQ,105.15,105.46,104.78,105.12,19164241.0
2015-04-06 10:30:00,NASDAQ:QQQ,104.5,106.27,104.34,105.98,24451142.0
2015-04-07 10:30:00,NASDAQ:QQQ,105.92,106.7,105.8,105.8,19379381.0
2015-04-08 10:30:00,NASDAQ:QQQ,105.84,106.79,105.83,106.64,25866907.0
2015-04-09 10:30:00,NASDAQ:QQQ,106.59,107.35,106.23,107.31,23114727.0
2015-04-10 10:30:00,NASDAQ:QQQ,107.27,107.76,107.03,107.75,17164343.0
2015-04-13 10:30:00,NASDAQ:QQQ,107.83,108.38,107.36,107.48,17783465.0
2015-04-14 10:30:00,NASDAQ:QQQ,107.37,107.68,106.56,107.17,23755747.0
2015-04-15 10:30:00,NASDAQ:QQQ,107.45,108.07,107.321,107.84,21128576.0
2015-04-16 10:30:00,NASDAQ:QQQ,107.55,107.88,107.4,107.69,16195279.0
2015-04-17 10:30:00,NASDAQ:QQQ,106.66,106.95,105.55,106.01,46513964.0
2015-04-20 10:30:00,NASDAQ:QQQ,106.54,107.79,106.5,107.6,28945909.0
2015-04-21 10:30:00,NASDAQ:QQQ,108.22,108.41,107.93,108.06,22759772.0
2015-04-22 10:30:00,NASDAQ:QQQ,108.34,108.83,107.64,108.65,21429190.0
2015-04-23 10:30:00,NASDAQ:QQQ,108.28,109.55,108.26,109.06,29473221.0
2015-04-24 10:30:00,NASDAQ:QQQ,110.21,110.69,110.03,110.54,32508127.0
2015-04-27 10:30:00,NASDAQ:QQQ,110.95,111.16,110.02,110.26,31121321.0
2015-04-28 10:30:00,NASDAQ:QQQ,110.34,110.55,109.11,110.04,36849221.0
2015-04-29 10:30:00,NASDAQ:QQQ,109.43,110.07,108.75,109.35,34043905.0
2015-04-30 10:30:00,NASDAQ:QQQ,108.73,109.17,107.06,107.63,44080546.0
2015-05-01 10:30:00,NASDAQ:QQQ,108.05,109.12,108.03,109.05,32874307.0
2015-05-04 10:30:00,NASDAQ:QQQ,109.4,109.91,109.17,109.23,23507259.0
2015-05-05 10:30:00,NASDAQ:QQQ,108.8,109.0,107.4,107.45,47843265.0
2015-05-06 10:30:00,NASDAQ:QQQ,107.64,107.95,105.995,106.71,42687150.0
2015-05-07 10:30:00,NASDAQ:QQQ,106.68,107.65,106.6,107.35,29335806.0
2015-05-08 10:30:00,NASDAQ:QQQ,108.46,108.92,108.3,108.69,33023337.0
2015-05-11 10:30:00,NASDAQ:QQQ,108.76,108.98,108.19,108.27,19679255.0
